1,1,286,154,71,167,1,-1,-1,-1
1,2,222,179,33,108,1,-1,-1,-1
1,3,456,213,25,57,1,-1,-1,-1
1,4,542,206,24,44,1,-1,-1,-1
2,1,293,150,56,176,1,-1,-1,-1
2,2,221,174,33,116,1,-1,-1,-1
2,3,455,204,25,65,1,-1,-1,-1
3,1,299,149,51,178,1,-1,-1,-1
3,2,219,179,34,114,1,-1,-1,-1
3,3,453,204,26,67,1,-1,-1,-1
4,1,298,143,61,195,1,-1,-1,-1
4,2,219,182,34,113,1,-1,-1,-1
4,3,452,208,24,60,1,-1,-1,-1
5,1,302,142,62,194,1,-1,-1,-1
5,2,218,179,36,121,1,-1,-1,-1
5,3,450,211,22,56,1,-1,-1,-1
6,1,305,134,68,206,1,-1,-1,-1
6,2,217,179,36,119,1,-1,-1,-1
6,3,451,213,21,54,1,-1,-1,-1
7,1,304,131,75,213,1,-1,-1,-1
7,2,215,177,38,118,1,-1,-1,-1
7,3,448,215,28,65,1,-1,-1,-1
8,1,309,129,79,220,1,-1,-1,-1
8,2,214,173,39,125,1,-1,-1,-1
8,3,450,219,31,67,1,-1,-1,-1
9,1,312,135,79,211,1,-1,-1,-1
9,2,213,177,39,118,1,-1,-1,-1
9,3,450,219,27,63,1,-1,-1,-1
10,1,318,138,81,212,1,-1,-1,-1
10,2,216,177,37,120,1,-1,-1,-1
10,3,450,220,26,58,1,-1,-1,-1
11,1,324,137,85,222,1,-1,-1,-1
11,2,216,176,41,129,1,-1,-1,-1
11,3,450,217,28,60,1,-1,-1,-1
12,1,332,131,87,230,1,-1,-1,-1
12,2,217,174,42,138,1,-1,-1,-1
12,3,451,217,29,62,1,-1,-1,-1
13,1,340,128,88,232,1,-1,-1,-1
13,2,216,177,41,139,1,-1,-1,-1
13,3,454,217,27,62,1,-1,-1,-1
14,1,348,119,88,249,1,-1,-1,-1
14,2,215,176,44,143,1,-1,-1,-1
14,3,458,222,24,56,1,-1,-1,-1
15,1,360,112,89,260,1,-1,-1,-1
15,2,217,176,41,140,1,-1,-1,-1
15,3,461,225,21,53,1,-1,-1,-1
15,7,591,223,20,28,1,-1,-1,-1
16,1,369,104,92,278,1,-1,-1,-1
16,2,219,176,39,141,1,-1,-1,-1
16,3,462,223,20,54,1,-1,-1,-1
16,7,591,220,23,33,1,-1,-1,-1
17,1,378,99,97,295,1,-1,-1,-1
17,2,216,169,48,153,1,-1,-1,-1
17,3,457,202,26,78,1,-1,-1,-1
17,7,591,217,25,35,1,-1,-1,-1
18,1,387,89,100,309,1,-1,-1,-1
18,2,214,168,46,158,1,-1,-1,-1
19,1,402,81,105,315,1,-1,-1,-1
19,2,212,165,56,165,1,-1,-1,-1
20,1,409,66,112,343,1,-1,-1,-1
20,2,211,160,58,169,1,-1,-1,-1
21,1,421,59,118,353,1,-1,-1,-1
21,2,209,160,54,166,1,-1,-1,-1
22,1,442,47,121,377,1,-1,-1,-1
22,2,206,160,54,168,1,-1,-1,-1
23,1,453,21,148,439,1,-1,-1,-1
23,2,201,157,57,174,1,-1,-1,-1
24,1,461,5,167,476,1,-1,-1,-1
24,2,194,152,60,181,1,-1,-1,-1
25,1,471,1,172,483,1,-1,-1,-1
25,2,190,147,62,191,1,-1,-1,-1
26,1,477,9,170,459,1,-1,-1,-1
26,2,187,143,66,203,1,-1,-1,-1
27,2,181,139,68,209,1,-1,-1,-1
28,2,173,133,73,221,1,-1,-1,-1
28,9,459,218,29,58,1,-1,-1,-1
28,10,326,216,16,40,1,-1,-1,-1
29,2,171,137,71,217,1,-1,-1,-1
29,9,460,215,33,63,1,-1,-1,-1
29,10,325,214,15,40,1,-1,-1,-1
30,2,165,127,75,228,1,-1,-1,-1
30,9,462,214,35,66,1,-1,-1,-1
31,2,159,120,80,240,1,-1,-1,-1
31,9,462,214,33,64,1,-1,-1,-1
32,2,148,114,85,253,1,-1,-1,-1
32,9,461,218,34,64,1,-1,-1,-1
33,2,138,105,96,275,1,-1,-1,-1
33,9,463,219,33,64,1,-1,-1,-1
34,2,134,100,99,292,1,-1,-1,-1
34,9,461,218,28,56,1,-1,-1,-1
35,2,122,89,109,313,1,-1,-1,-1
35,9,465,220,27,56,1,-1,-1,-1
36,2,107,77,112,327,1,-1,-1,-1
36,9,464,216,29,60,1,-1,-1,-1
37,2,89,70,125,348,1,-1,-1,-1
37,9,465,217,32,64,1,-1,-1,-1
38,2,77,55,127,368,1,-1,-1,-1
38,9,467,216,35,70,1,-1,-1,-1
38,14,337,217,16,52,1,-1,-1,-1
39,2,61,36,136,401,1,-1,-1,-1
39,9,464,213,38,74,1,-1,-1,-1
39,15,193,197,26,88,1,-1,-1,-1
40,2,46,29,136,420,1,-1,-1,-1
40,9,466,213,34,69,1,-1,-1,-1
40,15,193,193,28,90,1,-1,-1,-1
40,16,333,214,15,51,1,-1,-1,-1
41,2,21,9,147,460,1,-1,-1,-1
41,9,464,211,37,70,1,-1,-1,-1
41,15,193,196,28,86,1,-1,-1,-1
41,16,334,218,21,55,1,-1,-1,-1
42,2,4,0,150,474,1,-1,-1,-1
42,9,465,209,36,69,1,-1,-1,-1
42,15,190,197,30,87,1,-1,-1,-1
42,16,331,217,24,54,1,-1,-1,-1
43,2,0,0,149,476,1,-1,-1,-1
43,9,464,211,32,62,1,-1,-1,-1
43,15,186,195,30,86,1,-1,-1,-1
43,16,337,218,20,49,1,-1,-1,-1
43,20,535,204,21,37,1,-1,-1,-1
44,2,0,5,144,469,1,-1,-1,-1
44,9,467,213,29,60,1,-1,-1,-1
44,15,185,196,28,87,1,-1,-1,-1
44,16,339,215,18,51,1,-1,-1,-1
44,20,534,204,21,37,1,-1,-1,-1
45,9,466,209,29,63,1,-1,-1,-1
45,15,183,194,28,88,1,-1,-1,-1
45,16,339,213,16,45,1,-1,-1,-1
45,20,534,201,22,38,1,-1,-1,-1
46,9,469,211,26,59,1,-1,-1,-1
46,15,180,194,29,89,1,-1,-1,-1
46,16,334,209,20,51,1,-1,-1,-1
46,20,534,200,23,39,1,-1,-1,-1
47,9,467,207,28,62,1,-1,-1,-1
47,15,177,191,30,95,1,-1,-1,-1
47,16,332,214,19,49,1,-1,-1,-1
48,9,468,206,27,63,1,-1,-1,-1
48,15,175,186,31,104,1,-1,-1,-1
48,16,330,215,18,48,1,-1,-1,-1
49,9,467,204,27,66,1,-1,-1,-1
49,15,173,190,33,103,1,-1,-1,-1
49,16,329,214,20,50,1,-1,-1,-1
50,9,472,207,27,65,1,-1,-1,-1
50,15,173,188,34,102,1,-1,-1,-1
50,16,330,211,21,55,1,-1,-1,-1
51,9,472,207,28,65,1,-1,-1,-1
51,15,166,183,42,117,1,-1,-1,-1
51,16,330,209,21,58,1,-1,-1,-1
52,9,475,206,28,63,1,-1,-1,-1
52,15,166,181,39,115,1,-1,-1,-1
52,16,331,215,18,53,1,-1,-1,-1
52,24,350,221,18,41,1,-1,-1,-1
53,9,476,206,33,65,1,-1,-1,-1
53,15,164,182,39,113,1,-1,-1,-1
53,16,333,216,16,46,1,-1,-1,-1
53,24,346,218,22,46,1,-1,-1,-1
54,9,478,207,35,67,1,-1,-1,-1
54,15,160,182,40,118,1,-1,-1,-1
