1,1,649,231,44,86,1,-1,-1,-1
1,2,252,207,35,96,1,-1,-1,-1
1,3,499,156,33,76,1,-1,-1,-1
2,1,633,245,42,78,1,-1,-1,-1
2,2,251,221,42,82,1,-1,-1,-1
2,3,498,153,30,79,1,-1,-1,-1
3,1,624,250,35,71,1,-1,-1,-1
3,2,255,216,44,86,1,-1,-1,-1
3,3,497,156,30,80,1,-1,-1,-1
4,1,611,242,38,74,1,-1,-1,-1
4,2,269,214,40,88,1,-1,-1,-1
4,3,491,156,33,79,1,-1,-1,-1
5,1,600,239,46,83,1,-1,-1,-1
5,2,281,204,39,93,1,-1,-1,-1
5,3,486,154,35,88,1,-1,-1,-1
6,1,595,236,47,89,1,-1,-1,-1
6,2,283,200,37,91,1,-1,-1,-1
6,3,483,157,34,82,1,-1,-1,-1
7,1,586,238,42,82,1,-1,-1,-1
7,2,288,202,38,92,1,-1,-1,-1
7,3,475,155,44,90,1,-1,-1,-1
8,1,577,238,41,80,1,-1,-1,-1
8,2,295,203,39,92,1,-1,-1,-1
8,3,475,160,39,83,1,-1,-1,-1
9,1,568,238,39,80,1,-1,-1,-1
9,2,294,202,40,91,1,-1,-1,-1
9,3,469,161,35,79,1,-1,-1,-1
10,1,558,233,49,89,1,-1,-1,-1
10,2,300,204,39,91,1,-1,-1,-1
10,3,466,163,36,76,1,-1,-1,-1
11,1,545,235,44,84,1,-1,-1,-1
11,2,302,198,48,102,1,-1,-1,-1
11,3,466,166,35,75,1,-1,-1,-1
12,1,534,239,41,79,1,-1,-1,-1
12,2,309,199,51,97,1,-1,-1,-1
12,3,460,168,34,76,1,-1,-1,-1
13,1,521,235,45,86,1,-1,-1,-1
13,2,321,198,47,90,1,-1,-1,-1
13,3,457,171,33,75,1,-1,-1,-1
14,1,511,234,45,85,1,-1,-1,-1
14,2,330,199,38,80,1,-1,-1,-1
14,3,451,174,32,77,1,-1,-1,-1
15,1,502,236,40,79,1,-1,-1,-1
15,2,334,198,37,77,1,-1,-1,-1
15,3,444,172,32,77,1,-1,-1,-1
15,4,719,284,44,124,1,-1,-1,-1
16,1,492,233,34,74,1,-1,-1,-1
16,2,340,197,37,78,1,-1,-1,-1
16,3,435,169,34,78,1,-1,-1,-1
16,4,712,276,50,131,1,-1,-1,-1
17,1,483,234,40,83,1,-1,-1,-1
17,2,339,199,42,86,1,-1,-1,-1
17,3,429,168,37,80,1,-1,-1,-1
17,4,709,272,52,129,1,-1,-1,-1
18,1,469,233,39,78,1,-1,-1,-1
18,2,345,184,46,100,1,-1,-1,-1
18,3,425,170,35,73,1,-1,-1,-1
18,4,704,270,47,118,1,-1,-1,-1
19,1,458,233,38,80,1,-1,-1,-1
19,2,348,187,44,92,1,-1,-1,-1
19,4,699,274,46,111,1,-1,-1,-1
20,1,450,231,39,82,1,-1,-1,-1
20,2,352,188,45,87,1,-1,-1,-1
20,4,692,272,42,104,1,-1,-1,-1
21,1,439,231,38,80,1,-1,-1,-1
21,2,353,188,47,88,1,-1,-1,-1
21,4,684,263,43,107,1,-1,-1,-1
21,5,726,267,37,103,1,-1,-1,-1
22,1,427,228,42,89,1,-1,-1,-1
22,2,359,189,45,83,1,-1,-1,-1
22,4,676,264,42,106,1,-1,-1,-1
22,5,725,267,36,100,1,-1,-1,-1
23,1,421,228,38,83,1,-1,-1,-1
23,2,362,192,40,79,1,-1,-1,-1
23,4,670,266,42,105,1,-1,-1,-1
23,5,717,268,37,101,1,-1,-1,-1
24,1,409,201,46,111,1,-1,-1,-1
24,2,363,191,36,75,1,-1,-1,-1
24,4,664,263,45,107,1,-1,-1,-1
25,1,400,183,50,130,1,-1,-1,-1
25,4,657,258,43,109,1,-1,-1,-1
26,1,400,176,45,126,1,-1,-1,-1
26,4,650,254,43,109,1,-1,-1,-1
26,6,689,261,39,102,1,-1,-1,-1
27,1,399,171,41,125,1,-1,-1,-1
27,4,647,256,41,102,1,-1,-1,-1
27,6,689,257,37,103,1,-1,-1,-1
