1,1,340,79,87,244,1,-1,-1,-1
1,2,570,80,68,203,1,-1,-1,-1
1,3,181,89,75,245,1,-1,-1,-1
1,4,100,87,56,224,1,-1,-1,-1
1,5,437,94,85,237,1,-1,-1,-1
1,6,520,113,30,124,1,-1,-1,-1
2,1,348,88,86,241,1,-1,-1,-1
2,2,572,80,65,202,1,-1,-1,-1
2,3,186,87,68,239,1,-1,-1,-1
2,4,98,82,57,235,1,-1,-1,-1
2,5,444,97,70,225,1,-1,-1,-1
2,6,520,106,36,128,1,-1,-1,-1
2,7,327,124,24,96,1,-1,-1,-1
3,1,350,79,91,249,1,-1,-1,-1
3,2,568,81,69,202,1,-1,-1,-1
3,3,187,79,79,245,1,-1,-1,-1
3,4,89,90,65,227,1,-1,-1,-1
3,5,445,80,75,230,1,-1,-1,-1
3,6,516,113,34,130,1,-1,-1,-1
4,1,350,73,92,251,1,-1,-1,-1
4,2,568,83,69,198,1,-1,-1,-1
4,3,189,84,77,231,1,-1,-1,-1
4,4,81,95,68,231,1,-1,-1,-1
4,5,451,79,76,234,1,-1,-1,-1
4,6,510,110,36,136,1,-1,-1,-1
5,1,352,73,98,251,1,-1,-1,-1
5,2,567,88,62,190,1,-1,-1,-1
5,3,192,82,76,224,1,-1,-1,-1
5,4,73,96,72,224,1,-1,-1,-1
5,5,454,83,84,243,1,-1,-1,-1
5,6,510,110,39,138,1,-1,-1,-1
6,1,357,77,97,246,1,-1,-1,-1
6,2,563,85,67,201,1,-1,-1,-1
6,3,202,86,75,221,1,-1,-1,-1
6,4,62,89,78,231,1,-1,-1,-1
6,5,451,75,90,252,1,-1,-1,-1
7,1,362,81,94,240,1,-1,-1,-1
7,2,561,87,68,199,1,-1,-1,-1
7,3,208,94,76,214,1,-1,-1,-1
7,4,54,89,84,236,1,-1,-1,-1
7,5,458,74,86,247,1,-1,-1,-1
8,1,363,81,93,234,1,-1,-1,-1
8,2,558,89,71,199,1,-1,-1,-1
8,3,212,94,83,225,1,-1,-1,-1
8,4,48,95,85,232,1,-1,-1,-1
8,5,467,81,79,236,1,-1,-1,-1
9,1,366,87,89,230,1,-1,-1,-1
9,2,556,91,72,197,1,-1,-1,-1
9,3,218,100,82,219,1,-1,-1,-1
9,4,44,98,79,223,1,-1,-1,-1
9,5,464,77,82,242,1,-1,-1,-1
9,9,173,88,50,167,1,-1,-1,-1
10,1,371,88,87,231,1,-1,-1,-1
10,2,555,86,75,202,1,-1,-1,-1
10,3,225,99,80,216,1,-1,-1,-1
10,4,41,101,70,216,1,-1,-1,-1
10,5,466,78,79,239,1,-1,-1,-1
10,9,174,90,50,163,1,-1,-1,-1
11,1,372,82,91,237,1,-1,-1,-1
11,2,554,87,76,197,1,-1,-1,-1
11,3,229,102,80,213,1,-1,-1,-1
11,4,38,106,64,205,1,-1,-1,-1
11,5,468,80,78,239,1,-1,-1,-1
11,9,174,90,51,167,1,-1,-1,-1
12,1,375,83,89,237,1,-1,-1,-1
12,2,557,85,73,197,1,-1,-1,-1
12,3,234,99,81,220,1,-1,-1,-1
12,4,30,99,63,205,1,-1,-1,-1
12,5,471,85,79,236,1,-1,-1,-1
12,9,173,90,50,164,1,-1,-1,-1
13,1,379,82,85,233,1,-1,-1,-1
13,2,557,85,71,195,1,-1,-1,-1
13,3,232,90,82,227,1,-1,-1,-1
13,4,25,100,62,209,1,-1,-1,-1
13,5,471,88,78,231,1,-1,-1,-1
13,9,175,87,51,170,1,-1,-1,-1
