1,1,281,187,79,209,1,-1,-1,-1
1,2,56,144,93,295,1,-1,-1,-1
1,3,378,188,166,234,1,-1,-1,-1
1,4,203,207,45,133,1,-1,-1,-1
1,5,155,202,56,161,1,-1,-1,-1
1,6,136,190,41,176,1,-1,-1,-1
2,1,270,195,87,194,1,-1,-1,-1
2,2,56,142,97,305,1,-1,-1,-1
2,3,400,173,145,256,1,-1,-1,-1
2,4,215,209,36,137,1,-1,-1,-1
2,5,166,225,51,133,1,-1,-1,-1
2,6,146,202,39,160,1,-1,-1,-1
3,1,266,189,77,192,1,-1,-1,-1
3,2,65,149,103,296,1,-1,-1,-1
3,3,412,168,128,253,1,-1,-1,-1
3,4,216,196,42,150,1,-1,-1,-1
3,5,170,217,52,140,1,-1,-1,-1
3,6,142,191,47,175,1,-1,-1,-1
4,1,262,193,77,195,1,-1,-1,-1
4,2,66,144,117,312,1,-1,-1,-1
4,3,419,167,129,259,1,-1,-1,-1
4,4,223,204,39,142,1,-1,-1,-1
4,5,174,209,55,151,1,-1,-1,-1
4,6,152,199,41,155,1,-1,-1,-1
5,1,259,192,74,189,1,-1,-1,-1
5,2,72,137,137,312,1,-1,-1,-1
5,3,430,163,127,264,1,-1,-1,-1
5,4,228,208,40,141,1,-1,-1,-1
5,5,180,209,55,153,1,-1,-1,-1
6,1,254,189,67,186,1,-1,-1,-1
6,2,74,145,149,309,1,-1,-1,-1
6,3,438,173,116,249,1,-1,-1,-1
6,4,234,205,40,143,1,-1,-1,-1
6,5,179,212,55,148,1,-1,-1,-1
7,1,245,188,66,183,1,-1,-1,-1
7,2,78,142,161,313,1,-1,-1,-1
7,3,446,172,112,251,1,-1,-1,-1
7,5,184,223,52,137,1,-1,-1,-1
8,1,240,184,65,190,1,-1,-1,-1
8,2,104,153,141,294,1,-1,-1,-1
8,3,458,176,102,248,1,-1,-1,-1
8,5,195,223,49,133,1,-1,-1,-1
9,1,236,180,66,201,1,-1,-1,-1
9,3,467,173,94,244,1,-1,-1,-1
9,5,204,227,39,119,1,-1,-1,-1
10,1,229,178,73,209,1,-1,-1,-1
10,3,481,174,86,243,1,-1,-1,-1
10,5,207,224,36,123,1,-1,-1,-1
11,1,223,181,79,211,1,-1,-1,-1
11,3,487,163,89,258,1,-1,-1,-1
11,7,144,173,93,262,1,-1,-1,-1
12,1,217,179,85,211,1,-1,-1,-1
12,3,492,160,92,265,1,-1,-1,-1
12,7,152,165,97,280,1,-1,-1,-1
13,1,216,185,84,202,1,-1,-1,-1
13,3,501,156,95,271,1,-1,-1,-1
13,7,160,153,103,300,1,-1,-1,-1
14,3,503,153,102,280,1,-1,-1,-1
14,7,165,135,120,322,1,-1,-1,-1
15,3,509,155,104,276,1,-1,-1,-1
15,7,174,140,116,315,1,-1,-1,-1
16,3,514,158,107,276,1,-1,-1,-1
16,7,174,141,116,313,1,-1,-1,-1
16,10,283,209,48,134,1,-1,-1,-1
17,3,516,162,110,277,1,-1,-1,-1
17,7,182,148,111,304,1,-1,-1,-1
17,10,286,202,56,144,1,-1,-1,-1
18,3,525,162,105,270,1,-1,-1,-1
18,7,182,153,116,306,1,-1,-1,-1
18,10,293,203,52,142,1,-1,-1,-1
19,3,535,158,102,274,1,-1,-1,-1
19,7,188,154,117,306,1,-1,-1,-1
19,10,294,204,50,140,1,-1,-1,-1
20,3,539,160,101,266,1,-1,-1,-1
20,7,203,162,119,292,1,-1,-1,-1
20,10,297,203,51,144,1,-1,-1,-1
21,3,550,160,92,260,1,-1,-1,-1
21,7,212,156,120,288,1,-1,-1,-1
21,10,305,209,51,141,1,-1,-1,-1
21,11,162,166,58,227,1,-1,-1,-1
22,3,561,161,82,254,1,-1,-1,-1
22,7,217,160,135,292,1,-1,-1,-1
22,10,309,206,54,147,1,-1,-1,-1
22,11,153,164,64,230,1,-1,-1,-1
23,3,573,169,71,234,1,-1,-1,-1
23,7,224,160,140,295,1,-1,-1,-1
23,10,314,208,52,145,1,-1,-1,-1
23,11,145,170,60,221,1,-1,-1,-1
24,3,584,173,57,198,1,-1,-1,-1
24,7,234,166,138,290,1,-1,-1,-1
24,10,319,206,54,145,1,-1,-1,-1
24,11,131,159,73,237,1,-1,-1,-1
24,13,0,184,48,219,1,-1,-1,-1
25,1,233,190,53,163,1,-1,-1,-1
25,3,593,173,44,162,1,-1,-1,-1
25,7,246,173,128,282,1,-1,-1,-1
25,11,126,163,76,232,1,-1,-1,-1
25,13,0,183,49,245,1,-1,-1,-1
26,1,243,183,45,124,1,-1,-1,-1
26,3,600,175,36,128,1,-1,-1,-1
26,7,264,175,115,275,1,-1,-1,-1
26,11,119,161,83,241,1,-1,-1,-1
26,13,0,174,51,264,1,-1,-1,-1
27,1,249,180,37,94,1,-1,-1,-1
27,7,285,179,95,261,1,-1,-1,-1
27,11,111,158,90,248,1,-1,-1,-1
27,13,0,171,55,276,1,-1,-1,-1
28,1,251,184,33,79,1,-1,-1,-1
28,7,292,171,96,267,1,-1,-1,-1
28,11,100,153,97,249,1,-1,-1,-1
28,13,2,159,58,288,1,-1,-1,-1
29,1,255,186,31,78,1,-1,-1,-1
29,7,299,165,100,277,1,-1,-1,-1
29,11,97,162,93,237,1,-1,-1,-1
29,13,4,159,61,289,1,-1,-1,-1
30,1,261,190,29,72,1,-1,-1,-1
30,7,303,159,103,283,1,-1,-1,-1
30,11,88,168,96,231,1,-1,-1,-1
30,13,5,153,71,288,1,-1,-1,-1
30,17,236,211,83,159,1,-1,-1,-1
31,1,262,194,28,68,1,-1,-1,-1
31,7,304,156,110,296,1,-1,-1,-1
31,11,79,174,89,222,1,-1,-1,-1
31,13,7,155,74,286,1,-1,-1,-1
31,17,234,219,84,153,1,-1,-1,-1
32,1,265,196,30,73,1,-1,-1,-1
32,7,304,139,131,330,1,-1,-1,-1
32,11,72,182,76,213,1,-1,-1,-1
32,13,10,160,78,279,1,-1,-1,-1
32,17,244,208,78,155,1,-1,-1,-1
32,18,289,195,28,79,1,-1,-1,-1
33,7,306,139,138,330,1,-1,-1,-1
33,11,63,184,83,221,1,-1,-1,-1
33,13,11,159,88,283,1,-1,-1,-1
33,17,251,203,72,155,1,-1,-1,-1
34,7,318,146,136,320,1,-1,-1,-1
34,11,34,179,102,241,1,-1,-1,-1
34,17,255,197,80,158,1,-1,-1,-1
35,7,326,156,133,309,1,-1,-1,-1
35,11,21,176,108,253,1,-1,-1,-1
35,17,265,201,70,147,1,-1,-1,-1
36,7,340,159,129,304,1,-1,-1,-1
36,11,15,177,117,258,1,-1,-1,-1
36,17,270,199,68,151,1,-1,-1,-1
37,7,359,162,119,297,1,-1,-1,-1
37,11,18,183,110,243,1,-1,-1,-1
37,17,276,196,68,155,1,-1,-1,-1
38,7,372,162,116,300,1,-1,-1,-1
38,11,21,172,104,251,1,-1,-1,-1
38,17,281,192,68,167,1,-1,-1,-1
39,7,384,158,108,297,1,-1,-1,-1
39,11,25,165,104,257,1,-1,-1,-1
39,17,286,187,67,173,1,-1,-1,-1
40,7,401,157,99,291,1,-1,-1,-1
40,11,20,154,111,272,1,-1,-1,-1
40,17,289,189,68,175,1,-1,-1,-1
41,7,405,150,99,298,1,-1,-1,-1
41,11,13,151,112,271,1,-1,-1,-1
41,17,299,193,60,158,1,-1,-1,-1
42,7,412,148,100,302,1,-1,-1,-1
42,11,6,152,113,271,1,-1,-1,-1
42,17,300,191,66,173,1,-1,-1,-1
43,7,420,146,103,306,1,-1,-1,-1
43,11,2,155,106,258,1,-1,-1,-1
43,17,303,191,70,180,1,-1,-1,-1
43,21,96,162,77,264,1,-1,-1,-1
44,7,423,139,109,321,1,-1,-1,-1
44,11,0,168,94,238,1,-1,-1,-1
44,17,307,195,73,174,1,-1,-1,-1
44,21,102,154,84,280,1,-1,-1,-1
45,7,424,139,113,324,1,-1,-1,-1
45,11,0,171,86,230,1,-1,-1,-1
45,17,307,194,76,179,1,-1,-1,-1
45,21,109,162,90,276,1,-1,-1,-1
46,7,427,130,121,331,1,-1,-1,-1
46,11,0,173,78,230,1,-1,-1,-1
46,17,307,194,76,179,1,-1,-1,-1
46,21,110,161,95,279,1,-1,-1,-1
47,7,429,126,132,338,1,-1,-1,-1
47,11,0,177,63,199,1,-1,-1,-1
47,17,310,191,78,180,1,-1,-1,-1
47,21,114,156,101,279,1,-1,-1,-1
48,7,436,127,140,345,1,-1,-1,-1
48,11,0,179,48,158,1,-1,-1,-1
48,17,313,188,82,180,1,-1,-1,-1
48,21,121,162,108,272,1,-1,-1,-1
49,7,441,136,139,333,1,-1,-1,-1
49,11,0,188,31,99,1,-1,-1,-1
49,17,317,196,78,168,1,-1,-1,-1
49,21,130,169,106,265,1,-1,-1,-1
50,7,450,147,135,321,1,-1,-1,-1
50,17,320,196,76,166,1,-1,-1,-1
50,21,135,172,109,264,1,-1,-1,-1
51,7,459,148,137,318,1,-1,-1,-1
51,17,323,197,80,166,1,-1,-1,-1
51,21,141,176,111,261,1,-1,-1,-1
52,7,472,157,131,311,1,-1,-1,-1
52,17,331,198,82,171,1,-1,-1,-1
52,21,157,183,103,249,1,-1,-1,-1
53,7,486,159,124,305,1,-1,-1,-1
53,17,334,200,81,169,1,-1,-1,-1
53,21,171,177,91,193,1,-1,-1,-1
54,7,496,160,122,299,1,-1,-1,-1
54,17,342,197,77,168,1,-1,-1,-1
54,21,182,183,90,207,1,-1,-1,-1
54,23,476,208,49,140,1,-1,-1,-1
55,7,508,154,119,301,1,-1,-1,-1
55,17,349,197,73,165,1,-1,-1,-1
55,21,191,192,86,215,1,-1,-1,-1
55,23,482,205,53,145,1,-1,-1,-1
56,7,520,154,110,293,1,-1,-1,-1
56,17,353,200,67,152,1,-1,-1,-1
56,21,197,184,90,231,1,-1,-1,-1
56,23,487,200,68,158,1,-1,-1,-1
57,7,527,154,108,294,1,-1,-1,-1
57,17,358,202,68,155,1,-1,-1,-1
57,21,205,180,90,237,1,-1,-1,-1
57,23,492,200,75,159,1,-1,-1,-1
58,7,535,160,104,289,1,-1,-1,-1
58,17,363,202,71,162,1,-1,-1,-1
58,21,210,171,97,252,1,-1,-1,-1
58,23,495,204,74,153,1,-1,-1,-1
59,7,545,160,96,284,1,-1,-1,-1
59,17,368,199,71,167,1,-1,-1,-1
59,21,216,169,111,261,1,-1,-1,-1
59,23,497,213,72,147,1,-1,-1,-1
60,7,545,159,97,296,1,-1,-1,-1
60,17,368,198,76,173,1,-1,-1,-1
60,21,224,167,123,265,1,-1,-1,-1
60,23,504,218,66,138,1,-1,-1,-1
61,7,540,157,101,306,1,-1,-1,-1
61,17,370,196,76,165,1,-1,-1,-1
61,21,229,170,131,266,1,-1,-1,-1
61,23,513,218,63,134,1,-1,-1,-1
62,7,543,168,97,296,1,-1,-1,-1
62,17,371,200,74,163,1,-1,-1,-1
62,21,231,179,134,261,1,-1,-1,-1
62,23,516,212,60,132,1,-1,-1,-1
63,7,543,180,95,281,1,-1,-1,-1
63,17,381,203,71,165,1,-1,-1,-1
63,21,242,184,126,253,1,-1,-1,-1
63,23,526,209,55,130,1,-1,-1,-1
64,17,383,202,68,160,1,-1,-1,-1
64,21,262,185,111,247,1,-1,-1,-1
64,23,531,210,51,128,1,-1,-1,-1
65,17,390,202,69,164,1,-1,-1,-1
65,21,279,184,100,238,1,-1,-1,-1
65,23,534,211,50,128,1,-1,-1,-1
66,17,397,201,70,165,1,-1,-1,-1
66,21,291,181,96,245,1,-1,-1,-1
66,23,538,210,51,133,1,-1,-1,-1
67,17,397,199,76,167,1,-1,-1,-1
67,21,307,172,87,212,1,-1,-1,-1
67,23,546,215,48,129,1,-1,-1,-1
68,17,404,201,72,161,1,-1,-1,-1
68,21,313,178,92,227,1,-1,-1,-1
68,23,550,215,52,136,1,-1,-1,-1
69,17,408,199,77,168,1,-1,-1,-1
69,21,318,178,99,244,1,-1,-1,-1
69,23,556,220,53,130,1,-1,-1,-1
70,17,408,196,78,177,1,-1,-1,-1
70,21,323,172,102,260,1,-1,-1,-1
70,23,557,220,56,132,1,-1,-1,-1
71,17,417,198,76,172,1,-1,-1,-1
71,21,327,179,104,257,1,-1,-1,-1
71,23,555,214,68,142,1,-1,-1,-1
